"CTPRVN_NM","SIGNGU_NM","SIGNGU_CD","RESIDNT_2030_CNT","IBLLBR_FCLT_CNT","MUSEUM_FCLT_CNT","ARTGR_FCLT_CNT","PRFPLC_FCLT_CNT","FCLT_CNT","IBLLBR_RATE","MUSEUM_RATE","ARTGR_RATE","PRFPLC_RATE","FCLT_RATE","FILE_NAME","BASE_YMD"
"경기도","여주시","41670","23647","4","14","3","1","22","0.00016915464963843200","0.00059204127373451200","0.00012686598722882400","0.00004228866240960800","0.00093035057301137600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","연천군","41800","9617","2","1","0","1","4","0.00020796506186960600","0.00010398253093480300","0.00000000000000000000","0.00010398253093480300","0.00041593012373921200","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","오산시","48330","70233","6","2","1","1","10","0.00008542992610311400","0.00002847664203437130","0.00001423832101718570","0.00001423832101718570","0.00014238321017185700","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","용인시","41463","283366","0","15","5","3","23","0.00000000000000000000","0.00005293507336801170","0.00001764502445600390","0.00001058701467360230","0.00008116711249761800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","용인시 기흥구","41463","91666","6","0","0","0","6","0.00006545502149106500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00006545502149106500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","용인시 수지구","41465","76592","4","0","0","0","4","0.00005222477543346600","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00005222477543346600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","용인시 처인구","41461","54320","8","0","0","0","8","0.00014727540500736400","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00014727540500736400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","의왕시","41430","46480","3","2","1","0","6","0.00006454388984509500","0.00004302925989672980","0.00002151462994836490","0.00000000000000000000","0.00012908777969018900","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","의정부시","41150","124267","5","0","1","1","7","0.00004023594357311300","0.00000000000000000000","0.00000804718871462255","0.00000804718871462255","0.00005633032100235800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","이천시","41500","60670","5","4","2","1","12","0.00008241305422779000","0.00006593044338223170","0.00003296522169111590","0.00001648261084555790","0.00019779133014669500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","파주시","41480","123719","16","13","4","4","37","0.00012932532594023600","0.00010507682732644100","0.00003233133148505890","0.00003233133148505890","0.00029906481623679500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","평택시","41220","152874","11","0","0","3","14","0.00007195468163324000","0.00000000000000000000","0.00000000000000000000","0.00001962400408179290","0.00009157868571503300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","포천시","41650","32503","7","5","0","1","13","0.00021536473556287100","0.00015383195397347900","0.00000000000000000000","0.00003076639079469590","0.00039996308033104600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","하남시","41450","85705","4","1","0","1","6","0.00004667172276996700","0.00001166793069249170","0.00000000000000000000","0.00001166793069249170","0.00007000758415495000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경기도","화성시","41590","255142","13","4","1","3","21","0.00005095201887576300","0.00001567754426946560","0.00000391938606736641","0.00001175815820209920","0.00008230710741469500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","거제시","48310","61316","6","6","0","1","13","0.00009785374127470800","0.00009785374127470810","0.00000000000000000000","0.00001630895687911800","0.00021201643942853400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","거창군","48880","11005","2","1","0","1","4","0.00018173557473875500","0.00009086778736937760","0.00000000000000000000","0.00009086778736937760","0.00036347114947751000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","고성군","48820","7822","2","6","0","1","9","0.00025568908207619500","0.00076706724622858600","0.00000000000000000000","0.00012784454103809800","0.00115060086934288000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","김해시","48250","138922","8","11","2","2","23","0.00005758627143289000","0.00007918112322022430","0.00001439656785822260","0.00001439656785822260","0.00016556053036956000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","남해군","48840","5781","2","1","0","1","4","0.00034596090641757500","0.00017298045320878700","0.00000000000000000000","0.00017298045320878700","0.00069192181283515000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","밀양시","48270","18140","4","5","0","1","10","0.00022050716648291100","0.00027563395810363800","0.00000000000000000000","0.00005512679162072770","0.00055126791620727700","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","사천시","48240","22743","3","1","1","1","6","0.00013190871916633700","0.00004396957305544560","0.00004396957305544560","0.00004396957305544560","0.00026381743833267400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","산청군","48860","4614","1","6","0","1","8","0.00021673168617251800","0.00130039011703511000","0.00000000000000000000","0.00021673168617251800","0.00173385348938015000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","양산시","48330","90165","5","2","0","1","8","0.00005545389009039000","0.00002218155603615590","0.00000000000000000000","0.00001109077801807800","0.00008872622414462400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","의령군","48720","3800","1","2","0","1","4","0.00026315789473684200","0.00052631578947368400","0.00000000000000000000","0.00026315789473684200","0.00105263157894737000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","진주시","48170","86792","7","8","1","1","17","0.00008065259470919000","0.00009217439395335980","0.00001152179924417000","0.00001152179924417000","0.00019587058715088900","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창녕군","48740","10080","3","3","0","1","7","0.00029761904761904800","0.00029761904761904800","0.00000000000000000000","0.00009920634920634920","0.00069444444444444400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시","48129","264834","0","9","3","3","15","0.00000000000000000000","0.00003398355196085100","0.00001132785065361700","0.00001132785065361700","0.00005663925326808500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시 마산합포구","48127","38624","3","0","0","0","3","0.00007767191383595700","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00007767191383595700","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시 마산회원구","48127","43444","4","0","0","0","4","0.00009207255317190000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00009207255317190000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시 성산구","48127","51158","3","0","0","0","3","0.00005864185464639000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00005864185464639000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시 의창구","48121","54142","4","0","0","0","4","0.00007387979756935500","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00007387979756935500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","창원시 진해구","48129","39691","3","0","0","0","3","0.00007558388551560800","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00007558388551560800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","통영시","48220","25254","5","2","2","2","11","0.00019798843747525100","0.00007919537499010060","0.00007919537499010060","0.00007919537499010060","0.00043557456244555300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","하동군","48850","6281","1","2","0","1","4","0.00015921031682853000","0.00031842063365706100","0.00000000000000000000","0.00015921031682853000","0.00063684126731412200","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","함안군","48730","11187","2","1","0","1","4","0.00017877893984088700","0.00008938946992044340","0.00000000000000000000","0.00008938946992044340","0.00035755787968177300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","함양군","48870","5741","1","1","0","1","3","0.00017418568193694500","0.00017418568193694500","0.00000000000000000000","0.00017418568193694500","0.00052255704581083400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상남도","합천군","48890","5624","1","3","0","1","5","0.00017780938833570400","0.00053342816500711200","0.00000000000000000000","0.00017780938833570400","0.00088904694167852100","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","경산시","47290","69137","3","8","1","1","13","0.00004339210552960100","0.00011571228141226800","0.00001446403517653350","0.00001446403517653350","0.00018803245729493600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","경주시","47130","52483","7","8","3","2","20","0.00013337652192138400","0.00015243031076729600","0.00005716136653773600","0.00003810757769182400","0.00038107577691824000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","고령군","47830","4792","2","2","0","1","5","0.00041736227045075100","0.00041736227045075100","0.00000000000000000000","0.00020868113522537600","0.00104340567612688000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","구미시","47190","122347","6","1","0","2","9","0.00004904084284861900","0.00000817347380810318","0.00000000000000000000","0.00001634694761620640","0.00007356126427292900","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","군위군","47720","2846","1","2","0","1","4","0.00035137034434293700","0.00070274068868587500","0.00000000000000000000","0.00035137034434293700","0.00140548137737175000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","김천시","47150","29870","1","2","1","2","6","0.00003347840642785400","0.00006695681285570810","0.00003347840642785400","0.00006695681285570810","0.00020087043856712400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","문경시","47280","11857","5","6","0","1","12","0.00042169182761238100","0.00050603019313485700","0.00000000000000000000","0.00008433836552247620","0.00101206038626971000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","봉화군","47920","3992","1","2","0","0","3","0.00025050100200400800","0.00050100200400801600","0.00000000000000000000","0.00000000000000000000","0.00075150300601202400","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","상주시","47250","15691","2","6","0","1","9","0.00012746160219234000","0.00038238480657701900","0.00000000000000000000","0.00006373080109616980","0.00057357720986552800","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","성주군","47840","6747","2","0","0","1","3","0.00029642804209278200","0.00000000000000000000","0.00000000000000000000","0.00014821402104639100","0.00044464206313917300","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","안동시","47170","32173","5","9","0","1","15","0.00015540981568395900","0.00027973766823112500","0.00000000000000000000","0.00003108196313679170","0.00046622944705187600","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","영덕군","47770","4870","1","0","0","1","2","0.00020533880903490800","0.00000000000000000000","0.00000000000000000000","0.00020533880903490800","0.00041067761806981500","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
"경상북도","영양군","47760","2171","1","1","0","1","3","0.00046061722708429300","0.00046061722708429300","0.00000000000000000000","0.00046061722708429300","0.00138185168125288000","KC_600_MIL_CLT_STATN_BIZAEA_2020","20201231"
